Player,Team,GAME_DATE,MATCHUP,Win/Loss,Minutes,2PTMade,2PTAttempted,2PT_%,3PTMade,3PT_Attempted,3PT_%,FreeThrowsMade,FreeThrowsAttempted,FreeThrow%,OffensiveRebounds,DefensiveRebounds,TotRebounds,Assists,Steals,Blocks,Turnovers,PersonalFouls,Points,+/-
Keegan Murray - Average,Average,,,,34.2,5.1,14.4,35.80%,2.1,8.2,24.70%,1.4,1.6,52.10%,2,4.8,6.8,2,1.5,0.9,1.4,2.5,13.8,-1.6
Kris Murray,Trail Blazers,12-Nov-23,POR @ LAL,L,3,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,1,0,4
Kris Murray,Trail Blazers,8-Nov-23,POR @ SAC,L,9,0,1,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,1,0,1,0,-5
Kris Murray,Trail Blazers,29-Oct-23,POR @ PHI,L,6,0,1,0.00%,0,1,0.00%,0,0,0.00%,0,0,0,0,1,0,0,1,0,-8
Kris Murray,Trail Blazers,25-Oct-23,POR @ LAC,L,5,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,1,1,0,0,0,0,0,0,12
Kris Murray - Average,Average,,,,5.8,0,0.5,0.00%,0,0.2,0.00%,0,0,0.00%,0,0.2,0.2,0,0.2,0.2,0,0.8,0,0.8
Mike Muscala,Wizards,6-Nov-23,WAS @ PHI,L,3,0,1,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,1,0,-3
Mike Muscala,Wizards,3-Nov-23,WAS @ MIA,L,12,2,5,40.00%,1,4,25.00%,0,0,0.00%,0,1,1,1,0,0,1,1,5,-11
Mike Muscala,Wizards,1-Nov-23,WAS @ ATL,L,22,2,7,28.60%,1,4,25.00%,2,2,100.00%,1,3,4,1,1,1,2,3,7,-22
Mike Muscala,Wizards,28-Oct-23,WAS vs. MEM,W,11,1,1,100.00%,0,0,0.00%,0,0,0.00%,0,3,3,2,0,0,0,2,2,-2
Mike Muscala,Wizards,25-Oct-23,WAS @ IND,L,8,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,3,3,0,0,0,0,0,0,-8
Mike Muscala - Average,Average,,,,11.2,1,2.8,33.70%,0.4,1.6,10.00%,0.4,0.4,20.00%,0.2,2,2.2,0.8,0.2,0.2,0.6,1.4,2.8,-9.2
Svi Mykhailiuk,Celtics,11-Nov-23,BOS vs. TOR,W,5,0,2,0.00%,0,2,0.00%,0,0,0.00%,0,0,0,0,0,0,1,0,0,-7
Svi Mykhailiuk,Celtics,10-Nov-23,BOS vs. BKN,W,9,0,1,0.00%,0,1,0.00%,0,0,0.00%,0,1,1,0,0,0,2,1,0,-5
Svi Mykhailiuk,Celtics,6-Nov-23,BOS @ MIN,L,4,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,-2
Svi Mykhailiuk,Celtics,1-Nov-23,BOS vs. IND,W,11,2,6,33.30%,1,4,25.00%,0,0,0.00%,0,3,3,0,0,0,0,0,5,17
Svi Mykhailiuk,Celtics,30-Oct-23,BOS @ WAS,W,5,1,2,50.00%,1,2,50.00%,0,0,0.00%,0,0,0,1,1,0,0,0,3,1
Svi Mykhailiuk - Average,Average,,,,6.8,0.6,2.2,16.70%,0.4,1.8,15.00%,0,0,0.00%,0,0.8,0.8,0.2,0.2,0,0.6,0.2,1.6,0.8
Larry Nance Jr.,Pelicans,12-Nov-23,NOP vs. DAL,L,7,0,2,0.00%,0,1,0.00%,0,0,0.00%,1,2,3,0,0,0,1,1,0,-9
Larry Nance Jr.,Pelicans,10-Nov-23,NOP @ HOU,L,15,0,0,0.00%,0,0,0.00%,1,2,50.00%,1,4,5,1,0,0,1,1,1,-8
Larry Nance Jr.,Pelicans,8-Nov-23,NOP @ MIN,L,18,3,7,42.90%,0,1,0.00%,0,0,0.00%,2,1,3,0,2,0,1,1,6,-11
Larry Nance Jr.,Pelicans,6-Nov-23,NOP @ DEN,L,15,2,3,66.70%,1,1,100.00%,0,0,0.00%,1,2,3,1,0,0,1,1,5,2
Larry Nance Jr.,Pelicans,4-Nov-23,NOP vs. ATL,L,15,2,5,40.00%,0,2,0.00%,2,2,100.00%,1,2,3,1,0,0,0,1,6,6
Larry Nance Jr.,Pelicans,2-Nov-23,NOP vs. DET,W,15,2,6,33.30%,0,2,0.00%,0,0,0.00%,1,0,1,1,0,0,0,2,4,-11
Larry Nance Jr.,Pelicans,1-Nov-23,NOP @ OKC,W,23,4,5,80.00%,1,1,100.00%,0,2,0.00%,2,5,7,2,2,0,0,2,9,-1
Larry Nance Jr.,Pelicans,30-Oct-23,NOP vs. GSW,L,17,2,2,100.00%,1,1,100.00%,0,0,0.00%,2,3,5,2,0,0,3,2,5,-6
Larry Nance Jr.,Pelicans,28-Oct-23,NOP vs. NYK,W,16,0,1,0.00%,0,0,0.00%,0,0,0.00%,1,5,6,0,0,1,0,2,0,7
Larry Nance Jr.,Pelicans,25-Oct-23,NOP @ MEM,W,15,1,2,50.00%,0,0,0.00%,0,0,0.00%,1,7,8,0,1,0,2,1,2,-4
Larry Nance Jr. - Average,Average,,,,15.6,1.6,3.3,41.30%,0.3,0.9,30.00%,0.3,0.6,15.00%,1.3,3.1,4.4,0.8,0.5,0.1,0.9,1.4,3.8,-3.5
Andrew Nembhard,Pacers,12-Nov-23,IND @ PHI,L,14,2,4,50.00%,0,2,0.00%,0,0,0.00%,0,0,0,1,0,0,3,0,4,-15
Andrew Nembhard,Pacers,9-Nov-23,IND vs. MIL,W,20,4,5,80.00%,2,2,100.00%,0,0,0.00%,0,2,2,2,1,0,1,3,10,2
Andrew Nembhard,Pacers,8-Nov-23,IND vs. UTA,W,19,4,4,100.00%,1,1,100.00%,0,0,0.00%,1,3,4,7,1,0,0,2,9,16
Andrew Nembhard,Pacers,6-Nov-23,IND vs. SAS,W,16,3,7,42.90%,3,5,60.00%,0,0,0.00%,0,2,2,8,0,0,2,3,9,11
Andrew Nembhard,Pacers,4-Nov-23,IND vs. CHA,L,18,3,9,33.30%,1,3,33.30%,0,0,0.00%,1,0,1,2,2,0,0,0,7,-7
Andrew Nembhard,Pacers,3-Nov-23,IND vs. CLE,W,18,2,5,40.00%,0,0,0.00%,2,2,100.00%,0,0,0,3,0,0,2,0,6,-7
Andrew Nembhard,Pacers,1-Nov-23,IND @ BOS,L,20,6,17,35.30%,1,7,14.30%,1,2,50.00%,0,2,2,1,0,0,1,0,14,-22
Andrew Nembhard,Pacers,30-Oct-23,IND vs. CHI,L,21,3,7,42.90%,0,4,0.00%,0,0,0.00%,0,1,1,2,2,0,4,4,6,-2
Andrew Nembhard,Pacers,28-Oct-23,IND @ CLE,W,25,2,5,40.00%,0,2,0.00%,0,0,0.00%,0,2,2,4,2,0,1,4,4,21
Andrew Nembhard,Pacers,25-Oct-23,IND vs. WAS,W,22,6,9,66.70%,0,1,0.00%,0,0,0.00%,1,3,4,10,0,0,2,4,12,12
Andrew Nembhard - Average,Average,,,,19.3,3.5,7.2,53.10%,0.8,2.7,30.80%,0.3,0.4,15.00%,0.3,1.5,1.8,4,0.8,0,1.6,2,8.1,0.9
Aaron Nesmith,Pacers,12-Nov-23,IND @ PHI,L,26,3,6,50.00%,2,5,40.00%,0,0,0.00%,1,3,4,3,1,0,0,3,8,2
Aaron Nesmith,Pacers,9-Nov-23,IND vs. MIL,W,16,2,4,50.00%,2,3,66.70%,0,0,0.00%,0,1,1,0,0,0,1,5,6,-22
Aaron Nesmith,Pacers,8-Nov-23,IND vs. UTA,W,30,9,13,69.20%,4,6,66.70%,2,2,100.00%,1,1,2,0,2,0,1,4,24,14
Aaron Nesmith,Pacers,6-Nov-23,IND vs. SAS,W,16,5,8,62.50%,3,4,75.00%,2,2,100.00%,1,1,2,2,2,0,0,0,15,17
Aaron Nesmith,Pacers,4-Nov-23,IND vs. CHA,L,25,1,5,20.00%,1,1,100.00%,1,2,50.00%,0,2,2,1,1,2,0,0,4,-9
Aaron Nesmith,Pacers,3-Nov-23,IND vs. CLE,W,27,5,8,62.50%,2,4,50.00%,1,4,25.00%,1,4,5,0,2,1,2,3,13,1
Aaron Nesmith,Pacers,1-Nov-23,IND @ BOS,L,19,4,9,44.40%,1,6,16.70%,0,1,0.00%,1,0,1,1,0,0,0,4,9,-10
Aaron Nesmith,Pacers,30-Oct-23,IND vs. CHI,L,27,1,4,25.00%,1,4,25.00%,2,2,100.00%,0,4,4,3,0,2,0,6,5,-15
Aaron Nesmith,Pacers,28-Oct-23,IND @ CLE,W,30,10,16,62.50%,5,9,55.60%,1,2,50.00%,4,5,9,0,0,0,0,1,26,18
Aaron Nesmith,Pacers,25-Oct-23,IND vs. WAS,W,23,2,5,40.00%,1,3,33.30%,2,2,100.00%,1,4,5,1,0,1,1,3,7,13
Aaron Nesmith - Average,Average,,,,23.9,4.2,7.8,48.60%,2.2,4.5,52.90%,1.1,1.7,52.50%,1,2.5,3.5,1.1,0.8,0.6,0.5,2.9,11.7,0.9
Georges Niang,Cavaliers,11-Nov-23,CLE @ GSW,W,19,0,4,0.00%,0,4,0.00%,0,0,0.00%,1,1,2,1,0,0,1,1,0,-10
Georges Niang,Cavaliers,8-Nov-23,CLE @ OKC,L,18,3,5,60.00%,1,3,33.30%,0,0,0.00%,0,2,2,0,0,0,1,3,7,-11
Georges Niang,Cavaliers,5-Nov-23,CLE vs. GSW,W,25,2,6,33.30%,2,4,50.00%,0,0,0.00%,0,6,6,1,0,0,0,4,6,1
Georges Niang,Cavaliers,3-Nov-23,CLE @ IND,L,27,4,9,44.40%,2,6,33.30%,2,2,100.00%,0,5,5,1,0,0,0,2,12,9
Georges Niang,Cavaliers,1-Nov-23,CLE @ NYK,W,28,1,6,16.70%,1,3,33.30%,2,2,100.00%,0,10,10,2,1,0,0,4,5,7
Georges Niang,Cavaliers,31-Oct-23,CLE vs. NYK,L,24,4,12,33.30%,3,9,33.30%,0,0,0.00%,0,3,3,1,0,0,2,3,11,-12
Georges Niang,Cavaliers,28-Oct-23,CLE vs. IND,L,19,3,10,30.00%,1,4,25.00%,0,0,0.00%,1,2,3,2,0,1,1,3,7,-16
Georges Niang,Cavaliers,27-Oct-23,CLE vs. OKC,L,21,1,6,16.70%,0,5,0.00%,0,0,0.00%,0,2,2,1,0,0,0,2,2,0
Georges Niang,Cavaliers,25-Oct-23,CLE @ BKN,W,20,0,3,0.00%,0,3,0.00%,0,0,0.00%,2,2,4,0,0,0,0,3,0,-9
Georges Niang - Average,Average,,,,22.3,2,6.8,26.00%,1.1,4.6,23.10%,0.4,0.4,22.20%,0.4,3.7,4.1,1,0.1,0.1,0.6,2.8,5.6,-4.6
Daishen Nix,Timberwolves,8-Nov-23,MIN vs. NOP,W,3,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,-6
Daishen Nix,Timberwolves,4-Nov-23,MIN vs. UTA,W,3,1,1,100.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,1,0,0,0,2,6
Daishen Nix,Timberwolves,30-Oct-23,MIN @ ATL,L,1,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,4
Daishen Nix - Average,Average,,,,2.3,0.3,0.3,33.30%,0,0,0.00%,0,0,0.00%,0,0,0,0,0.3,0,0,0,0.7,1.3
Zeke Nnaji,Nuggets,12-Nov-23,DEN @ HOU,L,11,1,4,25.00%,0,1,0.00%,0,0,0.00%,2,2,4,0,0,0,0,0,2,-18
Zeke Nnaji,Nuggets,8-Nov-23,DEN vs. GSW,W,6,0,1,0.00%,0,0,0.00%,0,0,0.00%,0,2,2,2,0,0,0,0,0,-3
Zeke Nnaji,Nuggets,6-Nov-23,DEN vs. NOP,W,6,0,0,0.00%,0,0,0.00%,0,0,0.00%,1,1,2,1,0,1,1,2,0,-6
Zeke Nnaji,Nuggets,4-Nov-23,DEN vs. CHI,W,2,0,0,0.00%,0,0,0.00%,1,2,50.00%,0,1,1,0,0,0,0,1,1,-1
Zeke Nnaji,Nuggets,3-Nov-23,DEN vs. DAL,W,12,2,2,100.00%,0,0,0.00%,0,1,0.00%,1,3,4,0,0,0,1,0,4,-4
Zeke Nnaji,Nuggets,1-Nov-23,DEN @ MIN,L,18,4,9,44.40%,1,3,33.30%,0,0,0.00%,2,3,5,0,0,2,0,3,9,-6
Zeke Nnaji,Nuggets,30-Oct-23,DEN vs. UTA,W,13,2,2,100.00%,0,0,0.00%,2,3,66.70%,1,2,3,0,2,0,0,0,6,-5
Zeke Nnaji,Nuggets,29-Oct-23,DEN @ OKC,W,15,0,1,0.00%,0,0,0.00%,0,0,0.00%,1,2,3,1,0,0,0,2,0,12
Zeke Nnaji,Nuggets,27-Oct-23,DEN @ MEM,W,13,3,4,75.00%,0,0,0.00%,1,2,50.00%,0,1,1,0,0,2,1,1,7,-2
Zeke Nnaji,Nuggets,24-Oct-23,DEN vs. LAL,W,12,1,3,33.30%,0,1,0.00%,2,2,100.00%,0,0,0,1,0,0,1,2,4,-3
Zeke Nnaji - Average,Average,,,,10.8,1.3,2.6,37.80%,0.1,0.5,3.30%,0.6,1,26.70%,0.8,1.7,2.5,0.5,0.2,0.5,0.4,1.1,3.3,-3.6
Jusuf Nurkic,Suns,12-Nov-23,PHX vs. OKC,L,26,1,6,16.70%,0,3,0.00%,1,2,50.00%,3,5,8,1,1,2,2,3,3,-15
Jusuf Nurkic,Suns,10-Nov-23,PHX vs. LAL,L,33,4,8,50.00%,2,3,66.70%,4,7,57.10%,3,6,9,7,1,0,2,3,14,5
Jusuf Nurkic,Suns,8-Nov-23,PHX @ CHI,W,38,8,16,50.00%,0,2,0.00%,4,6,66.70%,8,9,17,8,2,0,6,4,20,12
Jusuf Nurkic,Suns,5-Nov-23,PHX @ DET,W,28,1,4,25.00%,0,1,0.00%,4,6,66.70%,3,1,4,7,2,3,2,2,6,13
Jusuf Nurkic,Suns,4-Nov-23,PHX @ PHI,L,23,4,14,28.60%,1,6,16.70%,2,4,50.00%,3,6,9,5,1,1,0,2,11,-3
Jusuf Nurkic,Suns,2-Nov-23,PHX vs. SAS,L,19,2,5,40.00%,1,3,33.30%,2,2,100.00%,1,2,3,2,1,0,2,3,7,-5
Jusuf Nurkic,Suns,31-Oct-23,PHX vs. SAS,L,30,4,10,40.00%,2,5,40.00%,2,2,100.00%,0,12,12,4,1,2,0,4,12,-8
Jusuf Nurkic,Suns,28-Oct-23,PHX vs. UTA,W,23,3,8,37.50%,0,2,0.00%,4,6,66.70%,2,5,7,6,2,1,2,3,10,15
Jusuf Nurkic,Suns,26-Oct-23,PHX @ LAL,L,28,1,5,20.00%,0,2,0.00%,2,2,100.00%,3,6,9,3,3,0,4,5,4,-3
Jusuf Nurkic,Suns,24-Oct-23,PHX @ GSW,W,28,5,8,62.50%,1,2,50.00%,3,3,100.00%,3,11,14,3,0,1,1,5,14,2
Jusuf Nurkic - Average,Average,,,,27.6,3.3,8.4,37.00%,0.7,2.9,20.70%,2.8,4,75.70%,2.9,6.3,9.2,4.6,1.4,1,2.1,3.4,10.1,1.3
Jordan Nwora,Pacers,6-Nov-23,IND vs. SAS,W,9,2,3,66.70%,1,2,50.00%,1,2,50.00%,0,4,4,0,0,0,2,0,6,6
Jordan Nwora,Pacers,1-Nov-23,IND @ BOS,L,21,2,8,25.00%,0,4,0.00%,1,1,100.00%,0,1,1,3,0,0,3,2,5,-22
Jordan Nwora,Pacers,25-Oct-23,IND vs. WAS,W,6,2,7,28.60%,1,2,50.00%,0,0,0.00%,1,0,1,1,0,1,0,0,5,3
Jordan Nwora - Average,Average,,,,12,2,6,40.10%,0.7,2.7,33.30%,0.7,1,50.00%,0.3,1.7,2,1.3,0,0.3,1.7,0.7,5.3,-4.3
Royce O'Neale,Nets,12-Nov-23,BKN vs. WAS,W,31,3,8,37.50%,3,7,42.90%,1,2,50.00%,1,5,6,4,2,0,2,4,10,-2
Royce O'Neale,Nets,10-Nov-23,BKN @ BOS,L,27,1,3,33.30%,1,3,33.30%,0,0,0.00%,0,3,3,4,0,0,1,3,3,-13
Royce O'Neale,Nets,8-Nov-23,BKN vs. LAC,W,34,4,10,40.00%,4,8,50.00%,0,0,0.00%,3,7,10,2,0,3,0,1,12,3
Royce O'Neale,Nets,6-Nov-23,BKN vs. MIL,L,25,4,8,50.00%,4,7,57.10%,0,0,0.00%,1,8,9,3,0,1,1,4,12,-12
Royce O'Neale,Nets,4-Nov-23,BKN vs. BOS,L,37,2,15,13.30%,2,13,15.40%,0,0,0.00%,1,3,4,3,1,1,0,4,6,-18
Royce O'Neale,Nets,3-Nov-23,BKN @ CHI,W,32,3,10,30.00%,3,9,33.30%,0,0,0.00%,0,5,5,8,0,1,0,4,9,-3
Royce O'Neale,Nets,1-Nov-23,BKN @ MIA,W,39,2,6,33.30%,2,5,40.00%,0,0,0.00%,0,7,7,5,2,1,3,5,6,-3
Royce O'Neale,Nets,30-Oct-23,BKN @ CHA,W,32,3,8,37.50%,2,6,33.30%,0,0,0.00%,0,2,2,0,0,2,0,1,8,0
Royce O'Neale,Nets,27-Oct-23,BKN @ DAL,L,34,4,9,44.40%,3,7,42.90%,0,0,0.00%,2,8,10,3,1,0,3,4,11,-11
Royce O'Neale,Nets,25-Oct-23,BKN vs. CLE,L,23,2,6,33.30%,1,4,25.00%,0,0,0.00%,0,7,7,2,0,0,1,2,5,8
Royce O'Neale - Average,Average,,,,31.4,2.8,8.3,35.30%,2.5,6.9,37.30%,0.1,0.2,5.00%,0.8,5.5,6.3,3.4,0.6,0.9,1.1,3.2,8.2,-5.1
Chuma Okeke,Magic,9-Nov-23,ORL vs. ATL,L,2,0,1,0.00%,0,1,0.00%,0,0,0.00%,1,0,1,0,0,0,0,0,0,-1
Chuma Okeke,Magic,4-Nov-23,ORL vs. LAL,W,3,0,1,0.00%,0,1,0.00%,0,0,0.00%,1,0,1,1,0,0,0,0,0,3
Chuma Okeke,Magic,31-Oct-23,ORL @ LAC,L,4,1,1,100.00%,0,0,0.00%,0,0,0.00%,1,0,1,0,0,0,1,0,2,-1
Chuma Okeke,Magic,25-Oct-23,ORL vs. HOU,W,5,0,1,0.00%,0,1,0.00%,0,0,0.00%,0,3,3,0,0,0,0,0,0,9
Chuma Okeke - Average,Average,,,,3.5,0.2,1,25.00%,0,0.8,0.00%,0,0,0.00%,0.8,0.8,1.5,0.2,0,0,0.2,0,0.5,2.5
Josh Okogie,Suns,12-Nov-23,PHX vs. OKC,L,21,0,3,0.00%,0,2,0.00%,8,8,100.00%,1,1,2,1,0,1,1,1,8,-8
Josh Okogie,Suns,10-Nov-23,PHX vs. LAL,L,13,0,4,0.00%,0,4,0.00%,2,2,100.00%,2,4,6,1,0,0,0,0,2,7
Josh Okogie,Suns,8-Nov-23,PHX @ CHI,W,18,3,6,50.00%,0,2,0.00%,1,2,50.00%,2,0,2,0,1,0,0,2,7,-18
Josh Okogie,Suns,5-Nov-23,PHX @ DET,W,29,3,6,50.00%,0,1,0.00%,4,5,80.00%,4,3,7,2,2,0,2,1,10,9
Josh Okogie,Suns,4-Nov-23,PHX @ PHI,L,26,2,7,28.60%,0,2,0.00%,0,0,0.00%,1,0,1,2,2,1,1,0,4,-12
Josh Okogie,Suns,2-Nov-23,PHX vs. SAS,L,12,0,2,0.00%,0,1,0.00%,0,0,0.00%,0,1,1,0,2,0,0,0,0,-4
Josh Okogie,Suns,31-Oct-23,PHX vs. SAS,L,30,3,10,30.00%,1,4,25.00%,4,5,80.00%,1,1,2,2,0,2,2,1,11,-3
Josh Okogie,Suns,28-Oct-23,PHX vs. UTA,W,23,2,4,50.00%,0,2,0.00%,3,3,100.00%,0,1,1,0,0,0,0,3,7,25
Josh Okogie,Suns,26-Oct-23,PHX @ LAL,L,33,3,5,60.00%,2,4,50.00%,2,2,100.00%,4,4,8,3,0,1,1,2,10,5
Josh Okogie,Suns,24-Oct-23,PHX @ GSW,W,32,7,9,77.80%,1,1,100.00%,2,2,100.00%,4,1,5,1,1,0,2,2,17,2
Josh Okogie - Average,Average,,,,23.7,2.3,5.6,34.60%,0.4,2.3,17.50%,2.6,2.9,71.00%,1.9,1.6,3.5,1.2,0.8,0.5,0.9,1.2,7.6,0.3
Onyeka Okongwu,Hawks,11-Nov-23,ATL vs. MIA,L,24,0,3,0.00%,0,0,0.00%,2,2,100.00%,4,3,7,2,0,2,0,2,2,-15
Onyeka Okongwu,Hawks,9-Nov-23,ATL @ ORL,W,21,3,4,75.00%,0,1,0.00%,1,2,50.00%,1,1,2,2,3,4,1,4,7,-18
Onyeka Okongwu,Hawks,6-Nov-23,ATL @ OKC,L,25,3,8,37.50%,0,1,0.00%,1,1,100.00%,6,8,14,0,0,0,2,3,7,1
Onyeka Okongwu,Hawks,4-Nov-23,ATL @ NOP,W,20,4,6,66.70%,2,3,66.70%,7,8,87.50%,2,4,6,0,1,1,0,0,17,-1
Onyeka Okongwu,Hawks,1-Nov-23,ATL vs. WAS,W,27,6,8,75.00%,0,1,0.00%,4,4,100.00%,5,6,11,2,0,1,1,3,16,-8
Onyeka Okongwu,Hawks,30-Oct-23,ATL vs. MIN,W,24,3,3,100.00%,0,0,0.00%,4,4,100.00%,2,5,7,3,0,0,0,1,10,22
Onyeka Okongwu,Hawks,29-Oct-23,ATL @ MIL,W,23,7,11,63.60%,0,2,0.00%,0,0,0.00%,4,3,7,2,1,0,1,4,14,5
Onyeka Okongwu,Hawks,27-Oct-23,ATL vs. NYK,L,20,1,2,50.00%,0,0,0.00%,4,4,100.00%,0,2,2,1,1,1,0,4,6,2
Onyeka Okongwu,Hawks,25-Oct-23,ATL @ CHA,L,19,3,5,60.00%,0,0,0.00%,1,1,100.00%,1,3,4,2,0,0,1,5,7,14
Onyeka Okongwu - Average,Average,,,,22.6,3.3,5.6,58.60%,0.2,0.9,7.40%,2.7,2.9,81.90%,2.8,3.9,6.7,1.6,0.7,1,0.7,2.9,9.6,0.2
Isaac Okoro,Cavaliers,3-Nov-23,CLE @ IND,L,23,2,3,66.70%,1,1,100.00%,0,0,0.00%,0,1,1,2,2,0,1,4,5,-19
Isaac Okoro,Cavaliers,1-Nov-23,CLE @ NYK,W,31,1,3,33.30%,0,2,0.00%,0,0,0.00%,0,3,3,2,1,0,1,6,2,-1
Isaac Okoro,Cavaliers,31-Oct-23,CLE vs. NYK,L,25,4,11,36.40%,2,5,40.00%,1,2,50.00%,3,4,7,0,0,0,1,2,11,-9
Isaac Okoro,Cavaliers,28-Oct-23,CLE vs. IND,L,35,5,8,62.50%,0,0,0.00%,1,2,50.00%,2,3,5,3,0,1,0,3,11,-2
Isaac Okoro,Cavaliers,27-Oct-23,CLE vs. OKC,L,28,3,8,37.50%,1,3,33.30%,3,4,75.00%,4,3,7,2,2,1,1,3,10,-7
Isaac Okoro,Cavaliers,25-Oct-23,CLE @ BKN,W,32,6,10,60.00%,2,4,50.00%,4,5,80.00%,3,3,6,4,2,1,2,5,18,5
Isaac Okoro - Average,Average,,,,29,3.5,7.2,49.40%,1,2.5,37.20%,1.5,2.2,42.50%,2,2.8,4.8,2.2,1.2,0.5,1,3.8,9.5,-5.5
Kelly Olynyk,Jazz,10-Nov-23,UTA @ MEM,W,21,2,3,66.70%,0,0,0.00%,2,2,100.00%,2,6,8,2,1,1,2,3,6,5
Kelly Olynyk,Jazz,8-Nov-23,UTA @ IND,L,21,2,4,50.00%,0,2,0.00%,0,0,0.00%,1,4,5,0,1,0,2,5,4,-19
Kelly Olynyk,Jazz,6-Nov-23,UTA @ CHI,L,23,5,7,71.40%,2,3,66.70%,1,1,100.00%,0,7,7,8,0,0,1,1,13,-8
Kelly Olynyk,Jazz,4-Nov-23,UTA @ MIN,L,18,0,4,0.00%,0,2,0.00%,0,0,0.00%,2,2,4,1,0,0,2,4,0,-11
Kelly Olynyk,Jazz,2-Nov-23,UTA vs. ORL,L,19,2,4,50.00%,0,1,0.00%,0,0,0.00%,1,1,2,3,3,0,2,5,4,-3
Kelly Olynyk,Jazz,1-Nov-23,UTA vs. MEM,W,26,5,7,71.40%,3,4,75.00%,1,2,50.00%,3,5,8,5,1,0,3,1,14,38
Kelly Olynyk,Jazz,30-Oct-23,UTA @ DEN,L,18,0,2,0.00%,0,2,0.00%,3,4,75.00%,2,2,4,5,3,0,1,4,3,-8
Kelly Olynyk,Jazz,28-Oct-23,UTA @ PHX,L,16,4,5,80.00%,0,1,0.00%,1,1,100.00%,2,4,6,3,0,0,1,2,9,-5
Kelly Olynyk,Jazz,27-Oct-23,UTA vs. LAC,W,27,5,6,83.30%,2,2,100.00%,3,3,100.00%,3,1,4,3,1,1,3,3,15,-4
Kelly Olynyk,Jazz,25-Oct-23,UTA vs. SAC,L,17,2,3,66.70%,0,0,0.00%,1,1,100.00%,3,3,6,4,1,0,1,3,5,-5
Kelly Olynyk - Average,Average,,,,20.6,2.7,4.5,53.90%,0.7,1.7,24.20%,1.2,1.4,62.50%,1.9,3.5,5.4,3.4,1.1,0.2,1.8,3.1,7.3,-2
Eugene Omoruyi,Wizards,8-Nov-23,WAS @ CHA,W,3,0,1,0.00%,0,1,0.00%,0,0,0.00%,0,1,1,0,1,0,0,0,0,-2
Eugene Omoruyi,Wizards,6-Nov-23,WAS @ PHI,L,11,1,2,50.00%,1,2,50.00%,1,2,50.00%,0,4,4,2,0,0,3,4,4,-3
Eugene Omoruyi,Wizards,3-Nov-23,WAS @ MIA,L,7,2,2,100.00%,0,0,0.00%,0,0,0.00%,0,0,0,2,1,0,1,1,4,18
Eugene Omoruyi,Wizards,1-Nov-23,WAS @ ATL,L,8,3,6,50.00%,0,1,0.00%,1,2,50.00%,0,2,2,0,0,0,1,1,7,-3
Eugene Omoruyi,Wizards,30-Oct-23,WAS vs. BOS,L,12,5,5,100.00%,1,1,100.00%,3,4,75.00%,3,3,6,1,1,1,0,0,14,14
Eugene Omoruyi,Wizards,25-Oct-23,WAS @ IND,L,8,2,3,66.70%,0,0,0.00%,0,0,0.00%,1,1,2,1,0,0,1,0,4,-2
Eugene Omoruyi - Average,Average,,,,8.2,2.2,3.2,61.10%,0.3,0.8,25.00%,0.8,1.3,29.20%,0.7,1.8,2.5,1,0.5,0.2,1,1,5.5,3.7
Cedi Osman,Spurs,12-Nov-23,SAS vs. MIA,L,20,1,3,33.30%,1,1,100.00%,0,0,0.00%,1,0,1,0,0,1,0,2,3,-15
Cedi Osman,Spurs,10-Nov-23,SAS vs. MIN,L,16,1,2,50.00%,0,1,0.00%,0,0,0.00%,0,0,0,2,1,0,0,1,2,-14
Cedi Osman,Spurs,8-Nov-23,SAS @ NYK,L,13,1,4,25.00%,0,3,0.00%,0,0,0.00%,1,2,3,2,0,0,0,0,2,-5
Cedi Osman,Spurs,6-Nov-23,SAS @ IND,L,19,2,6,33.30%,1,2,50.00%,1,2,50.00%,1,2,3,2,1,0,1,1,6,-22
Cedi Osman,Spurs,5-Nov-23,SAS vs. TOR,L,26,3,6,50.00%,1,2,50.00%,0,0,0.00%,0,4,4,3,0,0,2,4,7,9
Cedi Osman,Spurs,2-Nov-23,SAS @ PHX,W,22,5,8,62.50%,3,6,50.00%,0,0,0.00%,0,2,2,1,1,0,0,1,13,-16
Cedi Osman,Spurs,31-Oct-23,SAS @ PHX,W,19,4,7,57.10%,1,2,50.00%,0,1,0.00%,0,2,2,1,1,0,0,0,9,6
Cedi Osman,Spurs,29-Oct-23,SAS @ LAC,L,17,4,7,57.10%,2,4,50.00%,2,2,100.00%,0,1,1,1,1,1,0,1,12,-5
Cedi Osman,Spurs,27-Oct-23,SAS vs. HOU,W,23,5,7,71.40%,4,6,66.70%,0,0,0.00%,0,2,2,1,0,0,3,1,14,9
